simroute,1516017583000,30.317970000000003,59.94116,0,1.4356435643564356,0,1,
simroute,1516017584000,30.3179500517017,59.94115184618864,0,1.4356435643564356,0,1,
simroute,1516017585000,30.317930103408344,59.94114369237728,0,1.4356435643564356,0,1,
simroute,1516017586000,30.317910155119762,59.941135538565916,0,1.4356435643564356,0,1,
simroute,1516017587000,30.317890206836182,59.941127384754566,0,1.4356435643564356,0,1,
simroute,1516017588000,30.31787025855749,59.941119230943215,0,1.4356435643564356,0,1,
simroute,1516017589000,30.31785031028369,59.94111107713185,0,1.4356435643564356,0,1,
simroute,1516017590000,30.317830362014774,59.94110292332051,0,1.4356435643564356,0,1,
simroute,1516017591000,30.31781041375075,59.941094769509135,0,1.4356435643564356,0,1,
simroute,1516017592000,30.317790465491726,59.94108661569779,0,1.4356435643564356,0,1,
simroute,1516017593000,30.317770517237477,59.94107846188642,0,1.4356435643564356,0,1,
simroute,1516017594000,30.31775056898823,59.941070308075055,0,1.4356435643564356,0,1,
simroute,1516017595000,30.317730620743873,59.941062154263705,0,1.4356435643564356,0,1,
simroute,1516017596000,30.317710672504404,59.94105400045236,0,1.4356435643564356,0,1,
simroute,1516017597000,30.317690724269823,59.94104584664101,0,1.4356435643564356,0,1,
simroute,1516017598000,30.31767077604013,59.941037692829646,0,1.4356435643564356,0,1,
simroute,1516017599000,30.31765082781544,59.941029539018295,0,1.4356435643564356,0,1,
simroute,1516017600000,30.317630879595526,59.94102138520693,0,1.4356435643564356,0,1,
simroute,1516017601000,30.317610931380614,59.94101323139558,0,1.4356435643564356,0,1,
simroute,1516017602000,30.31759098317059,59.94100507758423,0,1.4356435643564356,0,1,
simroute,1516017603000,30.317571034965454,59.94099692377286,0,1.4356435643564356,0,1,
simroute,1516017604000,30.317551086765206,59.9409887699615,0,1.4356435643564356,0,1,
simroute,1516017605000,30.317531138569848,59.94098061615014,0,1.4356435643564356,0,1,
simroute,1516017606000,30.31751119037949,59.940972462338785,0,1.4356435643564356,0,1,
simroute,1516017607000,30.317491242194023,59.940964308527434,0,1.4356435643564356,0,1,
simroute,1516017608000,30.317471294013444,59.94095615471607,0,1.4356435643564356,0,1,
